project_id,plot_id,parcel_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-200344,PLOT-02195,PARCEL-02195,Himachal Pradesh,Railway,15.0,34.3,0,71.0,3,85,27.2,27.1,57,Pending,Pending,63,260,Medium,In Progress,2022,Mandi,Railway Development Project 344,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Begins,Rural,Yes,Not Started,Not Started,4,Ongoing
LA-200344,PLOT-02196,PARCEL-02196,Himachal Pradesh,Railway,15.0,37.0,0,67.8,3,85,30.6,29.0,57,Approved,Pending,126,260,Medium,In Progress,2023,Mandi,Railway Development Project 344,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Court Stay,Rural,Yes,Not Started,Not Started,4,Ongoing
LA-200344,PLOT-02197,PARCEL-02197,Himachal Pradesh,Railway,15.0,62.7,0,57.5,3,85,35.0,45.1,57,Approved,Approved,228,260,Medium,In Progress,2024,Mandi,Railway Development Project 344,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Resolved,Rural,Yes,Partially Disbursed,Partially Complete,4,Ongoing
LA-200344,PLOT-02198,PARCEL-02198,Himachal Pradesh,Railway,15.0,71.7,0,43.6,3,85,43.6,58.7,57,Approved,Approved,260,260,Medium,In Progress,2025,Mandi,Railway Development Project 344,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,4,Ongoing
LA-200345,PLOT-02199,PARCEL-02199,Tamil Nadu,Power Transmission,15.0,9.8,1,81.3,0,104,7.8,8.0,35,Pending,Not Required,0,164,Medium,Early Stage,2019,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-200345,PLOT-02200,PARCEL-02200,Tamil Nadu,Power Transmission,15.0,16.4,0,73.5,0,104,11.1,13.6,35,Pending,Not Required,40,164,Medium,In Progress,2020,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-200345,PLOT-02201,PARCEL-02201,Tamil Nadu,Power Transmission,15.0,17.3,1,66.7,0,104,14.0,12.7,35,Pending,Not Required,93,164,Medium,In Progress,2021,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-200345,PLOT-02202,PARCEL-02202,Tamil Nadu,Power Transmission,15.0,33.7,1,51.2,0,104,20.1,24.3,35,Approved,Not Required,77,164,Medium,In Progress,2022,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Environmental Clearance Received,Rural,No,Partially Disbursed,Not Started,0,Ongoing
LA-200345,PLOT-02203,PARCEL-02203,Tamil Nadu,Power Transmission,15.0,47.3,0,31.0,0,104,32.0,42.1,35,Approved,Not Required,92,164,Medium,In Progress,2023,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Substantially Disbursed,Not Started,0,Ongoing
LA-200345,PLOT-02204,PARCEL-02204,Tamil Nadu,Power Transmission,15.0,69.1,1,12.0,0,104,49.3,61.8,35,Approved,Not Required,164,164,Medium,In Progress,2024,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Substantially Disbursed,Partially Complete,0,Ongoing
LA-200345,PLOT-02205,PARCEL-02205,Tamil Nadu,Power Transmission,15.0,78.5,2,0.0,0,104,67.1,65.6,35,Approved,Not Required,164,164,Medium,In Progress,2025,Coimbatore,Power Transmission Development Project 345,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Fully Disbursed,Substantially Complete,0,Ongoing
LA-200346,PLOT-02206,PARCEL-02206,Chhattisgarh,Power Transmission,15.0,10.6,2,89.6,0,42,7.2,9.7,65,Pending,Not Required,21,151,Medium,Early Stage,2015,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200346,PLOT-02207,PARCEL-02207,Chhattisgarh,Power Transmission,15.0,26.0,4,78.3,0,42,21.4,20.5,65,Pending,Not Required,55,151,Medium,In Progress,2016,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Not Started,Not Started,2,Completed
LA-200346,PLOT-02208,PARCEL-02208,Chhattisgarh,Power Transmission,15.0,41.1,2,66.4,0,42,27.1,35.2,65,Approved,Not Required,43,151,Medium,In Progress,2017,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Compensation Initiated,Rural,No,Partially Disbursed,Not Started,2,Completed
LA-200346,PLOT-02209,PARCEL-02209,Chhattisgarh,Power Transmission,15.0,52.8,0,56.9,0,42,32.0,40.5,65,Approved,Not Required,78,151,Medium,In Progress,2018,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Partially Disbursed,Not Started,2,Completed
LA-200346,PLOT-02210,PARCEL-02210,Chhattisgarh,Power Transmission,15.0,66.2,0,51.4,0,42,49.2,58.3,65,Approved,Not Required,44,151,Medium,In Progress,2019,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200346,PLOT-02211,PARCEL-02211,Chhattisgarh,Power Transmission,15.0,83.5,2,47.0,0,42,48.5,62.9,65,Approved,Not Required,46,151,Medium,Near Completion,2020,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200346,PLOT-02212,PARCEL-02212,Chhattisgarh,Power Transmission,15.0,96.2,0,39.1,0,42,66.1,84.4,65,Approved,Not Required,91,151,Medium,Completed,2021,Durg,Power Transmission Development Project 346,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200347,PLOT-02213,PARCEL-02213,Assam,Power Transmission,15.0,0.3,3,98.3,0,87,0.2,0.3,52,Approved,Not Required,0,0,Low,Early Stage,2015,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-200347,PLOT-02214,PARCEL-02214,Assam,Power Transmission,15.0,18.8,0,89.7,0,87,11.1,15.0,52,Pending,Not Required,0,0,Low,In Progress,2016,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Objections Filed,Urban,No,Not Started,Not Started,12,Ongoing
LA-200347,PLOT-02215,PARCEL-02215,Assam,Power Transmission,15.0,28.8,3,83.7,0,87,19.8,25.6,52,Pending,Not Required,0,0,Low,In Progress,2017,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Urban,No,Not Started,Not Started,12,Ongoing
LA-200347,PLOT-02216,PARCEL-02216,Assam,Power Transmission,15.0,37.4,3,76.1,0,87,22.0,34.7,52,Approved,Not Required,0,0,Low,In Progress,2018,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Not Started,12,Ongoing
LA-200347,PLOT-02217,PARCEL-02217,Assam,Power Transmission,15.0,48.5,3,66.3,0,87,33.3,35.6,52,Approved,Not Required,0,0,Low,In Progress,2019,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Not Started,12,Ongoing
LA-200347,PLOT-02218,PARCEL-02218,Assam,Power Transmission,15.0,56.3,1,60.1,0,87,35.8,51.2,52,Approved,Not Required,0,0,Low,In Progress,2020,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,12,Ongoing
LA-200347,PLOT-02219,PARCEL-02219,Assam,Power Transmission,15.0,64.2,2,52.2,0,87,55.1,45.6,52,Approved,Not Required,0,0,Low,In Progress,2021,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Urban,No,Partially Disbursed,Partially Complete,13,Ongoing
LA-200347,PLOT-02220,PARCEL-02220,Assam,Power Transmission,15.0,69.0,0,46.8,0,87,56.2,56.8,52,Approved,Not Required,0,0,Low,In Progress,2022,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Urban,No,Partially Disbursed,Partially Complete,13,Ongoing
LA-200347,PLOT-02221,PARCEL-02221,Assam,Power Transmission,15.0,84.6,1,40.4,0,87,74.2,65.2,52,Approved,Not Required,0,0,Low,Near Completion,2023,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,No Major Update,Urban,No,Partially Disbursed,Substantially Complete,13,Ongoing
LA-200347,PLOT-02222,PARCEL-02222,Assam,Power Transmission,15.0,89.2,0,26.0,0,87,50.0,75.6,52,Approved,Not Required,0,0,Low,Near Completion,2024,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,13,Ongoing
LA-200347,PLOT-02223,PARCEL-02223,Assam,Power Transmission,15.0,93.8,1,18.4,0,87,71.5,67.3,52,Approved,Not Required,0,0,Low,Near Completion,2025,Silchar,Power Transmission Development Project 347,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Substantially Disbursed,Substantially Complete,13,Ongoing
LA-200348,PLOT-02224,PARCEL-02224,Andhra Pradesh,Highway,15.0,2.2,2,97.7,0,46,1.9,2.0,18,Pending,Pending,0,356,Medium,Early Stage,2023,Guntur,Highway Development Project 348,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-200348,PLOT-02225,PARCEL-02225,Andhra Pradesh,Highway,15.0,4.0,1,93.8,0,46,3.5,3.5,18,Pending,Pending,159,356,Medium,In Progress,2024,Guntur,Highway Development Project 348,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-200348,PLOT-02226,PARCEL-02226,Andhra Pradesh,Highway,15.0,6.8,1,92.2,0,46,5.3,5.8,18,Pending,Pending,350,356,Medium,In Progress,2025,Guntur,Highway Development Project 348,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-200349,PLOT-02227,PARCEL-02227,Jharkhand,Metro,15.0,10.3,0,95.0,0,128,9.0,9.6,63,Not Required,Not Required,0,200,Medium,Early Stage,2019,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Notification Issued,Rural,No,Not Started,Not Started,3,Completed
LA-200349,PLOT-02228,PARCEL-02228,Jharkhand,Metro,15.0,28.3,0,90.0,0,128,18.2,24.0,63,Not Required,Not Required,5,200,Medium,In Progress,2020,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Rural,No,Not Started,Not Started,3,Completed
LA-200349,PLOT-02229,PARCEL-02229,Jharkhand,Metro,15.0,40.0,0,78.6,0,128,34.5,29.7,63,Not Required,Not Required,101,200,Medium,In Progress,2021,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Compensation Initiated,Rural,No,Not Started,Partially Complete,3,Completed
LA-200349,PLOT-02230,PARCEL-02230,Jharkhand,Metro,15.0,54.3,0,73.8,0,128,43.4,43.8,63,Not Required,Not Required,103,200,Medium,In Progress,2022,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Rural,No,Not Started,Partially Complete,3,Completed
LA-200349,PLOT-02231,PARCEL-02231,Jharkhand,Metro,15.0,73.6,2,64.9,0,128,64.8,63.2,63,Not Required,Not Required,130,200,Medium,In Progress,2023,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,3,Completed
LA-200349,PLOT-02232,PARCEL-02232,Jharkhand,Metro,15.0,93.9,0,54.5,0,128,55.0,77.0,63,Not Required,Not Required,156,200,Medium,Near Completion,2024,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,3,Completed
LA-200349,PLOT-02233,PARCEL-02233,Jharkhand,Metro,15.0,100.0,0,47.4,0,128,78.1,84.9,63,Not Required,Not Required,193,200,Medium,Completed,2025,Jamshedpur,Metro Development Project 349,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,3,Completed
LA-200350,PLOT-02234,PARCEL-02234,Andhra Pradesh,Highway,23.1,10.1,4,89.2,0,141,7.1,7.8,43,Pending,Not Required,0,0,Low,Early Stage,2017,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200350,PLOT-02235,PARCEL-02235,Andhra Pradesh,Highway,23.1,18.9,0,75.8,0,141,14.8,17.0,43,Pending,Not Required,0,0,Low,In Progress,2018,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Urban,No,Not Started,Not Started,0,Ongoing
LA-200350,PLOT-02236,PARCEL-02236,Andhra Pradesh,Highway,23.1,31.8,0,61.7,0,141,27.7,26.2,43,Pending,Not Required,0,0,Low,In Progress,2019,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Partially Disbursed,Not Started,0,Ongoing
LA-200350,PLOT-02237,PARCEL-02237,Andhra Pradesh,Highway,23.1,44.0,1,53.9,0,141,38.8,39.5,43,Approved,Not Required,0,0,Low,In Progress,2020,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200350,PLOT-02238,PARCEL-02238,Andhra Pradesh,Highway,23.1,51.9,2,42.0,0,141,45.8,39.8,43,Approved,Not Required,0,0,Low,In Progress,2021,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200350,PLOT-02239,PARCEL-02239,Andhra Pradesh,Highway,23.1,56.3,1,33.0,0,141,39.1,44.0,43,Approved,Not Required,0,0,Low,In Progress,2022,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,0,Ongoing
LA-200350,PLOT-02240,PARCEL-02240,Andhra Pradesh,Highway,23.1,66.2,1,22.8,0,141,50.1,47.0,43,Approved,Not Required,0,0,Low,In Progress,2023,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,0,Ongoing
LA-200350,PLOT-02241,PARCEL-02241,Andhra Pradesh,Highway,23.1,72.5,1,11.5,0,141,45.7,63.8,43,Approved,Not Required,0,0,Low,In Progress,2024,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,3,Ongoing
LA-200350,PLOT-02242,PARCEL-02242,Andhra Pradesh,Highway,23.1,84.5,2,6.1,0,141,69.2,59.5,43,Approved,Not Required,0,0,Low,Near Completion,2025,Vijayawada,Highway Development Project 350,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Substantially Complete,3,Ongoing
LA-200351,PLOT-02243,PARCEL-02243,Andhra Pradesh,Highway,30.1,21.1,4,88.4,0,65,13.9,19.7,46,Pending,Not Required,0,0,Low,Early Stage,2018,Visakhapatnam,Highway Development Project 351,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200351,PLOT-02244,PARCEL-02244,Andhra Pradesh,Highway,30.1,21.1,4,86.9,0,65,18.7,16.2,46,Approved,Not Required,0,0,Low,In Progress,2020,Visakhapatnam,Highway Development Project 351,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
